0.000000 -0.724500
0.053200 -0.705400
0.104000 -0.687300
0.154500 -0.669100
0.205800 -0.650800
0.257200 -0.632400
0.308800 -0.613900
0.360500 -0.595400
0.412200 -0.576900
0.463600 -0.558500
0.515400 -0.539900
0.567400 -0.521300
0.619300 -0.502700
0.671200 -0.484200
0.723100 -0.465600
0.775000 -0.447000
0.826900 -0.428400
0.878800 -0.409800
0.930800 -0.391200
0.982700 -0.372600
1.034500 -0.354100
1.086400 -0.335500
1.138400 -0.316900
1.190300 -0.298300
1.242200 -0.279700
1.294200 -0.261100
1.346100 -0.242600
1.398000 -0.224000
1.449900 -0.205400
1.501700 -0.186800
1.553600 -0.168300
1.605300 -0.149800
1.656900 -0.131300
1.708900 -0.112700
1.761000 -0.094000
1.812900 -0.075500
1.864900 -0.056900
1.916600 -0.038400
1.968200 -0.019900
2.020500 -0.001300
2.072000 0.017700
2.122500 0.032700
2.172500 0.037900
2.221400 0.040900
2.270100 0.042900
2.318900 0.044400
2.367500 0.045300
2.416200 0.045900
2.464800 0.046100
2.513400 0.046200
2.562000 0.046000
2.610600 0.045700
2.659200 0.045200
2.707800 0.044600
2.756500 0.044000
2.805100 0.043200
2.853800 0.042500
2.902500 0.041600
2.951200 0.040800
2.999900 0.039900
3.048600 0.039000
3.097400 0.038100
3.154400 0.037000
3.221100 0.035700
3.299100 0.034300
3.390300 0.032600
3.497100 0.030700
3.622000 0.028500
3.768200 0.026200
3.939400 0.023600
4.139800 0.020900
4.374400 0.018200
4.649100 0.015400
4.970900 0.012700
5.347600 0.010200
5.788800 0.007900
6.305200 0.006000
6.909500 0.004300
7.616700 0.003000
8.443900 0.002000
9.411400 0.001300
10.542600 0.000800
11.865100 0.000500
13.411000 0.000200
15.218200 0.000100
17.330400 0.000000
19.799400 -0.000000
22.685100 -0.000000
26.058000 -0.000100
30.000200 -0.000100
